APthreshold.hoc:  ilow=20  istep=10  nsteps=35  verbosedata=0  useCellType=WT-2005  

Time (ms)	20 pA	30 pA	40 pA	50 pA	60 pA	70 pA	80 pA	90 pA	100 pA	110 pA	120 pA	130 pA	140 pA	150 pA	160 pA	170 pA	180 pA	190 pA	200 pA	210 pA	220 pA	230 pA	240 pA	250 pA	260 pA	270 pA	280 pA	290 pA	300 pA	310 pA	320 pA	330 pA	340 pA	350 pA	360 pA	
251.500000	-59.036419	-58.554484	-58.072050	-57.588798	-57.104201	-56.617394	-56.126941	-55.630436	-55.123743	-54.599434	-54.043051	-53.422028	-52.603274	-51.844433	-52.028789	-71.542653	-77.814950	-52.824301	-78.369840	-71.524655	-67.163414	-68.398407	-73.226667	-78.647192	-49.522999	-56.410470	-70.691319	-26.167232	-57.398524	-75.232134	-52.540853	-71.192995	-50.377307	-70.329472	-50.903832	
251.600000	-59.083373	-58.624929	-58.166009	-57.706305	-57.245319	-56.782226	-56.315661	-55.843337	-55.361330	-54.862587	-54.333402	-53.742908	-52.965069	-52.244522	-52.418977	-71.068741	-77.452864	-53.177157	-78.969336	-71.052561	-66.855823	-68.039984	-72.722584	-78.391530	-50.052602	-56.600465	-70.248126	-50.470013	-57.546276	-74.737929	-52.927197	-70.735030	-50.883638	-69.902811	-51.387290	
251.700000	-59.128037	-58.691940	-58.255388	-57.818087	-57.379564	-56.939031	-56.495196	-56.045882	-55.587364	-55.112951	-54.609643	-54.048189	-53.309219	-52.625020	-52.790118	-70.604809	-77.059624	-53.512552	-79.017351	-70.590203	-66.556831	-67.691207	-72.223154	-78.095555	-50.555130	-56.779231	-69.814803	-70.939528	-57.683984	-74.235704	-53.292098	-70.286300	-51.361497	-69.485296	-51.842846	
251.800000	-59.170524	-58.755685	-58.340412	-57.924423	-57.507269	-57.088201	-56.665990	-56.238570	-55.802402	-55.351140	-54.872450	-54.338614	-53.636552	-52.986843	-53.143109	-70.152232	-76.638448	-53.831345	-78.892594	-70.138997	-66.267013	-67.352815	-71.730723	-77.762997	-51.031783	-56.947575	-69.392600	-77.149802	-57.812525	-73.729201	-53.636871	-69.848252	-51.812529	-69.078230	-52.272233	
251.900000	-59.210939	-58.816324	-58.421292	-58.025578	-57.628753	-57.230106	-56.828467	-56.421878	-56.006974	-55.577738	-55.122468	-54.614891	-53.947870	-53.330882	-53.478812	-69.712077	-76.192988	-54.134360	-78.691961	-69.700041	-65.986762	-67.025322	-71.247261	-77.396648	-51.483800	-57.106226	-68.982461	-78.675932	-57.932682	-73.221846	-53.962747	-69.422009	-52.238323	-68.682592	-52.677096	
252.000000	-59.249385	-58.874006	-58.498230	-58.121804	-57.744317	-57.365098	-56.983032	-56.596260	-56.201589	-55.793305	-55.360312	-54.877698	-54.243946	-53.657991	-53.798058	-69.285145	-75.727209	-54.422381	-78.442370	-69.274162	-65.716317	-66.709061	-70.774388	-76.999438	-51.912407	-57.255853	-68.585073	-78.980064	-58.045150	-72.716705	-54.270878	-69.008405	-52.640399	-68.299098	-53.058984	
252.100000	-59.285956	-58.928877	-58.571418	-58.213340	-57.854251	-57.493514	-57.130069	-56.762150	-56.386728	-55.998375	-55.586570	-55.127688	-54.525514	-53.968993	-54.101645	-68.872003	-75.245230	-54.696155	-78.152360	-68.861948	-65.455797	-66.404213	-70.313399	-76.574712	-52.318812	-57.397065	-68.200901	-78.940715	-58.150556	-72.216465	-54.562335	-68.608038	-53.020193	-67.928237	-53.419353	
252.200000	-59.320745	-58.981073	-58.641039	-58.300415	-57.958828	-57.615673	-57.269944	-56.919960	-56.562848	-56.193458	-55.801802	-55.365481	-54.793281	-54.264677	-54.390335	-68.473022	-74.751170	-54.956394	-77.825604	-68.463788	-65.205220	-66.110838	-69.865305	-76.126206	-52.704175	-57.530418	-67.830232	-78.778803	-58.249458	-71.723428	-54.838120	-68.221300	-53.379059	-67.570316	-53.759560	
252.300000	-59.353837	-59.030725	-58.707266	-58.383246	-58.058310	-57.731880	-57.403004	-57.070083	-56.730390	-56.379036	-56.006543	-55.591666	-55.047922	-54.545797	-54.664854	-68.088405	-74.249011	-55.203773	-77.464753	-68.079902	-64.964527	-65.828900	-69.430859	-75.657937	-53.069615	-57.656425	-67.473199	-78.553739	-58.342360	-71.239530	-55.099166	-67.848413	-53.718268	-67.225487	-54.080873	
252.400000	-59.385316	-59.077956	-58.770266	-58.462040	-58.152943	-57.842425	-57.529580	-57.212892	-56.889769	-56.555571	-56.201304	-55.806810	-55.290079	-54.813068	-54.925899	-67.718218	-73.742500	-55.438936	-77.072593	-67.710366	-64.733592	-65.558279	-69.010594	-75.174044	-53.416197	-57.775555	-67.129811	-78.283226	-58.429715	-70.766360	-55.346342	-67.489460	-54.039009	-66.893776	-54.384471	
252.500000	-59.415260	-59.122885	-58.830194	-58.536994	-58.242965	-57.947582	-57.649989	-57.348743	-57.041383	-56.723503	-56.386567	-56.011449	-55.520363	-55.067178	-55.174132	-67.362411	-73.235066	-55.662492	-76.652352	-67.355141	-64.512244	-65.298798	-68.604852	-74.678639	-53.744934	-57.888240	-66.799977	-77.973626	-58.511932	-70.305192	-55.580459	-67.144405	-54.342395	-66.575109	-54.671451	
252.600000	-59.443745	-59.165624	-58.887202	-58.608294	-58.328598	-58.047616	-57.764530	-57.477974	-57.185608	-56.883249	-56.562795	-56.206097	-55.739357	-55.308777	-55.410181	-67.020837	-72.729784	-55.875021	-76.207679	-67.014092	-64.300271	-65.050229	-68.213812	-74.175681	-54.056785	-57.994878	-66.483522	-77.628321	-58.589380	-69.857012	-55.802274	-66.813119	-54.629464	-66.269328	-54.942834	
252.700000	-59.470841	-59.206280	-58.941430	-58.676119	-58.410058	-58.142774	-57.873489	-57.600907	-57.322805	-57.035209	-56.730428	-56.391239	-55.947617	-55.538485	-55.634648	-66.693278	-72.229346	-56.077074	-75.742542	-66.687004	-64.097431	-64.812305	-67.837519	-73.668877	-54.352659	-58.095837	-66.180207	-77.250181	-58.662396	-69.422558	-56.012495	-66.495397	-54.901184	-65.976211	-55.199568	
252.800000	-59.496616	-59.244953	-58.993016	-58.740638	-58.487548	-58.233294	-57.977139	-57.717849	-57.453314	-57.179761	-56.889885	-56.567339	-56.145671	-55.756892	-55.848102	-66.379450	-71.736065	-56.269174	-75.261060	-66.373604	-63.903462	-64.584732	-67.475905	-73.161610	-54.633413	-58.191457	-65.889740	-76.842329	-58.731285	-69.002348	-56.211779	-66.190971	-55.158461	-65.695484	-55.442536	
252.900000	-59.521134	-59.281741	-59.042086	-58.802013	-58.561260	-58.319403	-58.075736	-57.829091	-57.577462	-57.317265	-57.041565	-56.734839	-56.334019	-55.964557	-56.051087	-66.079027	-71.251884	-56.451815	-74.767357	-66.073569	-63.718086	-64.367197	-67.128808	-72.656902	-54.899858	-58.282053	-65.611792	-76.408291	-58.796326	-68.596711	-56.400745	-65.899529	-55.402138	-65.426832	-55.672557	
253.000000	-59.544457	-59.316735	-59.088765	-58.860395	-58.631380	-58.401314	-58.169529	-57.934911	-57.695558	-57.448065	-57.185845	-56.894160	-56.513140	-56.162013	-56.244118	-65.791644	-70.778399	-56.625469	-74.265423	-65.786540	-63.541015	-64.159370	-66.795993	-72.157391	-55.152758	-58.367917	-65.346004	-75.951936	-58.857771	-68.205817	-56.579969	-65.620722	-55.633003	-65.169915	-55.890396	
253.100000	-59.566643	-59.350024	-59.133168	-58.915932	-58.698081	-58.479232	-58.258749	-58.035573	-57.807898	-57.572488	-57.323087	-57.045701	-56.683488	-56.349767	-56.427686	-65.516911	-70.316890	-56.790583	-73.759015	-65.512130	-63.371955	-63.960916	-66.477166	-71.665336	-55.392835	-58.449322	-65.091994	-75.477354	-58.915853	-67.829700	-56.749990	-65.354174	-55.851791	-64.924368	-56.096763	
253.200000	-59.587747	-59.381689	-59.175406	-58.968761	-58.761532	-58.553353	-58.343620	-58.131329	-57.914761	-57.690843	-57.453634	-57.189842	-56.845493	-56.528298	-56.602257	-65.254419	-69.868352	-56.947582	-73.251575	-65.249934	-63.210609	-63.771492	-66.171986	-71.182628	-55.620768	-58.526522	-64.849370	-74.988694	-58.970787	-67.468286	-56.911315	-65.099491	-56.059190	-64.689813	-56.292324	
253.300000	-59.607822	-59.411811	-59.215586	-59.019015	-58.821889	-58.623860	-58.424355	-58.222417	-58.016414	-57.803428	-57.577813	-57.326945	-56.999567	-56.698064	-56.768275	-65.003747	-69.433526	-57.096868	-72.746190	-64.999534	-63.056679	-63.590755	-65.880076	-70.710818	-55.837199	-58.599751	-64.617728	-74.490027	-59.022768	-67.121408	-57.064418	-64.856268	-56.255842	-64.465863	-56.477694	
253.400000	-59.626919	-59.440464	-59.253806	-59.066819	-58.879304	-58.690930	-58.501153	-58.309065	-58.113112	-57.910522	-57.695933	-57.457353	-57.146099	-56.859497	-56.926160	-64.764468	-69.012936	-57.238823	-72.245565	-64.760505	-62.909872	-63.418365	-65.601036	-70.251143	-56.042733	-58.669231	-64.396661	-73.985229	-59.071977	-66.788824	-57.209745	-64.624091	-56.442349	-64.252128	-56.653453	
253.500000	-59.645085	-59.467721	-59.290163	-59.112293	-58.933920	-58.754731	-58.574208	-58.391488	-58.205095	-58.012395	-57.808291	-57.581394	-57.285461	-57.013011	-57.076313	-64.536152	-68.606914	-57.373811	-71.752025	-64.532421	-62.769898	-63.253984	-65.334445	-69.804558	-56.237941	-58.735169	-64.185764	-73.477895	-59.118582	-66.470237	-57.347712	-64.402545	-56.619273	-64.048216	-56.820140	
253.600000	-59.662365	-59.493648	-59.324748	-59.155550	-58.985874	-58.815422	-58.643702	-58.469893	-58.292594	-58.109300	-57.915169	-57.699379	-57.418003	-57.158996	-57.219115	-64.318372	-68.215635	-57.502176	-71.267526	-64.314856	-62.636471	-63.097282	-65.079873	-69.371772	-56.423362	-58.797756	-63.984631	-72.971273	-59.162735	-66.165301	-57.478714	-64.191217	-56.787141	-63.853740	-56.978259	
253.700000	-59.678802	-59.518312	-59.357646	-59.196699	-59.035295	-58.873154	-58.709807	-58.544476	-58.375826	-58.201479	-58.016832	-57.811604	-57.544062	-57.297824	-57.354926	-64.110704	-67.839135	-57.624247	-70.793675	-64.107387	-62.509314	-62.947934	-64.836884	-68.953280	-56.599504	-58.857174	-63.792867	-72.468245	-59.204582	-65.873638	-57.603119	-63.989697	-56.946448	-63.668314	-57.128284	
253.800000	-59.694438	-59.541773	-59.388941	-59.235841	-59.082307	-58.928072	-58.772690	-58.615422	-58.455000	-58.289163	-58.113537	-57.918351	-57.663955	-57.429849	-57.484091	-63.912732	-67.477342	-57.740333	-70.331762	-63.909601	-62.388156	-62.805624	-64.605038	-68.549389	-56.766848	-58.913593	-63.610080	-71.971305	-59.244255	-65.594844	-57.721275	-63.797581	-57.097658	-63.491564	-57.270658	
253.900000	-59.709312	-59.564090	-59.418710	-59.273074	-59.127027	-58.980312	-58.832508	-58.682910	-58.530314	-58.372571	-58.205524	-58.019888	-57.777985	-57.555405	-57.606936	-63.724048	-67.130091	-57.850730	-69.882790	-63.721091	-62.272733	-62.670045	-64.383899	-68.160252	-56.925848	-58.967172	-63.435888	-71.482572	-59.281878	-65.328499	-57.833510	-63.614475	-57.241207	-63.323121	-57.405794	
254.000000	-59.723461	-59.585319	-59.447027	-59.308493	-59.169567	-59.030006	-58.889409	-58.747107	-58.601956	-58.451912	-58.293024	-58.116468	-57.886440	-57.674811	-57.723772	-63.544255	-66.797142	-57.955719	-69.447510	-63.541458	-62.162792	-62.540901	-64.173036	-67.785891	-57.076933	-59.018061	-63.269920	-71.003807	-59.317565	-65.074169	-57.940132	-63.439994	-57.377503	-63.162626	-57.534084	
254.100000	-59.736919	-59.605514	-59.473964	-59.342185	-59.210033	-59.077277	-58.943536	-58.808175	-58.670104	-58.527383	-58.376255	-58.208334	-57.989593	-57.788371	-57.834894	-63.372964	-66.478198	-58.055567	-69.026451	-63.370319	-62.058086	-62.417902	-63.972025	-67.426217	-57.220507	-59.066402	-63.111815	-70.536438	-59.351426	-64.831416	-58.041433	-63.273761	-57.506932	-63.009732	-57.655893	
254.200000	-59.749722	-59.624723	-59.499588	-59.374234	-59.248526	-59.122244	-58.995025	-58.866265	-58.734930	-58.599174	-58.455427	-58.295717	-58.087705	-57.896372	-57.940582	-63.209802	-66.172916	-58.150527	-68.619952	-63.207298	-61.958379	-62.300772	-63.780450	-67.081053	-57.356955	-59.112327	-62.961225	-70.081593	-59.383559	-64.599802	-58.137688	-63.115414	-57.629857	-62.864102	-57.771566	
254.300000	-59.761901	-59.642996	-59.523962	-59.404720	-59.285142	-59.165018	-59.044003	-58.921523	-58.796595	-58.667464	-58.530736	-58.378835	-58.181022	-57.999088	-58.041103	-63.054404	-65.880917	-58.240839	-68.228190	-63.052034	-61.863441	-62.189243	-63.597905	-66.750152	-57.486638	-59.155962	-62.817810	-69.640132	-59.414060	-64.378889	-58.229156	-62.964601	-57.746618	-62.725409	-57.881427	
254.400000	-59.773485	-59.660378	-59.547149	-59.433721	-59.319973	-59.205707	-59.090594	-58.974087	-58.855253	-58.732423	-58.602372	-58.457897	-58.269780	-58.096779	-58.136711	-62.906422	-65.601799	-58.326731	-67.851210	-62.904176	-61.773055	-62.083058	-63.423998	-66.433208	-57.609900	-59.197424	-62.681247	-69.212678	-59.443017	-64.168246	-58.316081	-62.820982	-57.857538	-62.593339	-57.985781	
254.500000	-59.784505	-59.676913	-59.569204	-59.461307	-59.353106	-59.244412	-59.134912	-59.024088	-58.911051	-58.794215	-58.670514	-58.533100	-58.354201	-58.189691	-58.227645	-62.765516	-65.335139	-58.408422	-67.488939	-62.763388	-61.687008	-61.981971	-63.258346	-66.129872	-57.727067	-59.236826	-62.551223	-68.799653	-59.470512	-63.967447	-58.398697	-62.684230	-57.962919	-62.467590	-58.084915	
254.600000	-59.794988	-59.692642	-59.590185	-59.487549	-59.384624	-59.281230	-59.177070	-59.071652	-58.964129	-58.852994	-58.735332	-58.604634	-58.434498	-58.278059	-58.314136	-62.631364	-65.080507	-58.486117	-67.141217	-62.629346	-61.605099	-61.885744	-63.100581	-65.839763	-57.838444	-59.274272	-62.427435	-68.401303	-59.496623	-63.776076	-58.477221	-62.554030	-58.063049	-62.347872	-58.179101	
254.700000	-59.804959	-59.707604	-59.610142	-59.512511	-59.414604	-59.316253	-59.217173	-59.116896	-59.014618	-58.908906	-58.796988	-58.672677	-58.510873	-58.362106	-58.396401	-62.503652	-64.837464	-58.560012	-66.807805	-62.501738	-61.527135	-61.794150	-62.950345	-65.562474	-57.944325	-59.309863	-62.309595	-68.017729	-59.521423	-63.593730	-58.551862	-62.430080	-58.158197	-62.233905	-58.268593	
254.800000	-59.814445	-59.721836	-59.629127	-59.536256	-59.443124	-59.349568	-59.255320	-59.159934	-59.062646	-58.962092	-58.855638	-58.737400	-58.583517	-58.442044	-58.474647	-62.382081	-64.605571	-58.630295	-66.488410	-62.380266	-61.452931	-61.706972	-62.807297	-65.297582	-58.044985	-59.343693	-62.197426	-67.648909	-59.544982	-63.420013	-58.622814	-62.312089	-58.248619	-62.125420	-58.353634	
254.900000	-59.823468	-59.735374	-59.647185	-59.558843	-59.470252	-59.381259	-59.291608	-59.200874	-59.108331	-59.012684	-58.911427	-58.798966	-58.652615	-58.518075	-58.549070	-62.266365	-64.384390	-58.697142	-66.182687	-62.264643	-61.382307	-61.624001	-62.671107	-65.044654	-58.140685	-59.375850	-62.090662	-67.294718	-59.567363	-63.254544	-58.690265	-62.199780	-58.334555	-62.022163	-58.434452	
255.000000	-59.832051	-59.748253	-59.664364	-59.580329	-59.496058	-59.411405	-59.326126	-59.239817	-59.151789	-59.060809	-58.964494	-58.857527	-58.718338	-58.590390	-58.619859	-62.156229	-64.173489	-58.760722	-65.890261	-62.154594	-61.315097	-61.545039	-62.541456	-64.803251	-58.231674	-59.406420	-61.989049	-66.954951	-59.588627	-63.096955	-58.754391	-62.092886	-58.416235	-61.923886	-58.511262	
255.100000	-59.840215	-59.760503	-59.680705	-59.600768	-59.520606	-59.440081	-59.358961	-59.276862	-59.193128	-59.106587	-59.014974	-58.913232	-58.780852	-58.659172	-58.687190	-62.051409	-63.972444	-58.821195	-65.610728	-62.049858	-61.251136	-61.469895	-62.418041	-64.572934	-58.318186	-59.435482	-61.892344	-66.629339	-59.608833	-62.946888	-58.815357	-61.991150	-58.493873	-61.830354	-58.584267	
255.200000	-59.847982	-59.772156	-59.696249	-59.620210	-59.543957	-59.467359	-59.390195	-59.312101	-59.232451	-59.150133	-59.062991	-58.966218	-58.840314	-58.724593	-58.751233	-61.951655	-63.780838	-58.878714	-65.343668	-61.950182	-61.190271	-61.398388	-62.300571	-64.353267	-58.400445	-59.463111	-61.800313	-66.317556	-59.628035	-62.804002	-58.873322	-61.894331	-58.567675	-61.741344	-58.653662	
255.300000	-59.855369	-59.783241	-59.711035	-59.638704	-59.566170	-59.493307	-59.419906	-59.345621	-59.269857	-59.191555	-59.108667	-59.016620	-58.896874	-58.786818	-58.812149	-61.856725	-63.598266	-58.933422	-65.088650	-61.855326	-61.132354	-61.330344	-62.188766	-64.143818	-58.478662	-59.489380	-61.712736	-66.019242	-59.646284	-62.667966	-58.928435	-61.802193	-58.637833	-61.656639	-58.719628	
255.400000	-59.862397	-59.793786	-59.725101	-59.656296	-59.587299	-59.517989	-59.448169	-59.377507	-59.305439	-59.230957	-59.152115	-59.064564	-58.950673	-58.846004	-58.870091	-61.766391	-63.424333	-58.985458	-64.845235	-61.765062	-61.077244	-61.265597	-62.082359	-63.944163	-58.553038	-59.514356	-61.629399	-65.734003	-59.663629	-62.538463	-58.980840	-61.714516	-58.704531	-61.576036	-58.782338	
255.500000	-59.869082	-59.803816	-59.738480	-59.673031	-59.607399	-59.541469	-59.475053	-59.407838	-59.339285	-59.268438	-59.193444	-59.110168	-59.001845	-58.902300	-58.925204	-61.680432	-63.258659	-59.034953	-64.612984	-61.679170	-61.024806	-61.203990	-61.981095	-63.753889	-58.623764	-59.538104	-61.550100	-65.461427	-59.680115	-62.415190	-59.030670	-61.631084	-58.767943	-61.499338	-58.841955	
255.600000	-59.875441	-59.813358	-59.751208	-59.688950	-59.626518	-59.563803	-59.500627	-59.436690	-59.371482	-59.304091	-59.232757	-59.153548	-59.050521	-58.955846	-58.977626	-61.598640	-63.100873	-59.082030	-64.391460	-61.597441	-60.974911	-61.145372	-61.884729	-63.572590	-58.691020	-59.560685	-61.474646	-65.201086	-59.695786	-62.297855	-59.078053	-61.551697	-58.828232	-61.426358	-58.898636	
255.700000	-59.881490	-59.822434	-59.763314	-59.704093	-59.644705	-59.585049	-59.524954	-59.464135	-59.402108	-59.338005	-59.270153	-59.194811	-59.096820	-59.006777	-59.027490	-61.520815	-62.950619	-59.126809	-64.180230	-61.519676	-60.927439	-61.089599	-61.793029	-63.399876	-58.754979	-59.582158	-61.402853	-64.952543	-59.710683	-62.186180	-59.123111	-61.476160	-58.885556	-61.356918	-58.952526	
255.800000	-59.887244	-59.831068	-59.774831	-59.718497	-59.662006	-59.605259	-59.548094	-59.490242	-59.431241	-59.370266	-59.305725	-59.234062	-59.140860	-59.055222	-59.074920	-61.446766	-62.807553	-59.169401	-63.978869	-61.445684	-60.882272	-61.036534	-61.705771	-63.235364	-58.815802	-59.602576	-61.334544	-64.715361	-59.724845	-62.079896	-59.165959	-61.404287	-58.940061	-61.290848	-59.003765	
255.900000	-59.892718	-59.839281	-59.785786	-59.732199	-59.678462	-59.624483	-59.570107	-59.515076	-59.458953	-59.400953	-59.339562	-59.271398	-59.182751	-59.101302	-59.120034	-61.376312	-62.671347	-59.209913	-63.786961	-61.375284	-60.839298	-60.986047	-61.622743	-63.078689	-58.873646	-59.621992	-61.269551	-64.489101	-59.738309	-61.978750	-59.206706	-61.335904	-58.991888	-61.227985	-59.052486	
256.000000	-59.897924	-59.847093	-59.796207	-59.745233	-59.694117	-59.642770	-59.591046	-59.538699	-59.485314	-59.430144	-59.371749	-59.306913	-59.222598	-59.145132	-59.162947	-61.309280	-62.541681	-59.248448	-63.604099	-61.308303	-60.798413	-60.938014	-61.543742	-62.929496	-58.928656	-59.640456	-61.207716	-64.273326	-59.751110	-61.882496	-59.245456	-61.270842	-59.041170	-61.168176	-59.098812	
256.100000	-59.902877	-59.854524	-59.806120	-59.757632	-59.709008	-59.660165	-59.610964	-59.561171	-59.510390	-59.457911	-59.402366	-59.340695	-59.260500	-59.186822	-59.203766	-61.245505	-62.418253	-59.285101	-63.429891	-61.244576	-60.759515	-60.892315	-61.468575	-62.787443	-58.980973	-59.658015	-61.148885	-64.067610	-59.763280	-61.790903	-59.282308	-61.208940	-59.088033	-61.111273	-59.142865	
256.200000	-59.907589	-59.861593	-59.815549	-59.769426	-59.723173	-59.676713	-59.629911	-59.582546	-59.534242	-59.484324	-59.431490	-59.372830	-59.296553	-59.226478	-59.242592	-61.184829	-62.300770	-59.319966	-63.263952	-61.183947	-60.722509	-60.848838	-61.397058	-62.652201	-59.030729	-59.674714	-61.092914	-63.871531	-59.774853	-61.703747	-59.317354	-61.150047	-59.132597	-61.057136	-59.184755	
256.300000	-59.912070	-59.868318	-59.824519	-59.780644	-59.736648	-59.692453	-59.647934	-59.602880	-59.556932	-59.509450	-59.459193	-59.403397	-59.330846	-59.264198	-59.279524	-61.127104	-62.188954	-59.353128	-63.105914	-61.126265	-60.687302	-60.807476	-61.329014	-62.523456	-59.078050	-59.690594	-61.039665	-63.684679	-59.785856	-61.620817	-59.350685	-61.094017	-59.174976	-61.005631	-59.224590	
256.400000	-59.916333	-59.874715	-59.833051	-59.791316	-59.749466	-59.707426	-59.665078	-59.622222	-59.578516	-59.533350	-59.485546	-59.432473	-59.363467	-59.300077	-59.314654	-61.072185	-62.082536	-59.384672	-62.955419	-61.071387	-60.653807	-60.768125	-61.264276	-62.400906	-59.123056	-59.705697	-60.989005	-63.506654	-59.796319	-61.541909	-59.382385	-61.040712	-59.215278	-60.956630	-59.262472	
